minute,ic_mean,ic_std,ic_n,ic_t,rankic_mean,rankic_std,rankic_n,rankic_t
1059,0.0141,0.0543,200,3.6702,0.0174,0.06,200,4.0891
1100,0.0164,0.057,200,4.0638,0.0165,0.0634,200,3.6716
1101,0.0148,0.0553,200,3.791,0.0183,0.0618,200,4.1945
1102,0.0094,0.058,200,2.3042,0.0114,0.0676,200,2.3827
1103,0.0179,0.0514,200,4.929,0.0205,0.0578,200,5.0214
1104,0.0125,0.0488,200,3.6179,0.0115,0.0555,200,2.9238
1105,0.0155,0.0547,200,4.0135,0.0164,0.0616,200,3.7576
1106,0.0155,0.051,200,4.2899,0.0199,0.0573,200,4.9116
1107,0.0175,0.0576,200,4.2883,0.0191,0.0663,200,4.082
1108,0.0176,0.0574,200,4.3342,0.0183,0.0641,200,4.045
1109,0.0134,0.0512,200,3.6961,0.014,0.058,200,3.4164
1110,0.0231,0.0534,200,6.1063,0.0244,0.0616,200,5.6074
1111,0.0188,0.0608,200,4.3778,0.0211,0.0702,200,4.2573
1112,0.0141,0.0545,200,3.6467,0.0166,0.0613,200,3.826
1113,0.0199,0.0512,200,5.5084,0.0225,0.0577,200,5.5172
1114,0.0182,0.0535,200,4.8162,0.0213,0.059,200,5.0995
1115,0.0143,0.0539,200,3.7572,0.0154,0.0596,200,3.6453
1116,0.0122,0.0569,200,3.0383,0.0132,0.0635,200,2.9284
1117,0.0143,0.0572,200,3.5318,0.0147,0.0676,200,3.0732
1118,0.0165,0.0618,200,3.7739,0.0195,0.0695,200,3.9636
1119,0.0169,0.0534,200,4.476,0.0236,0.0604,200,5.5216
1120,0.0164,0.056,200,4.136,0.017,0.064,200,3.7614
1121,0.0158,0.0552,200,4.0415,0.017,0.0626,200,3.8433
1122,0.0136,0.0577,200,3.3461,0.0154,0.0632,200,3.4459
1123,0.018,0.0566,200,4.5063,0.0203,0.0638,200,4.5119
1124,0.0158,0.0638,200,3.4913,0.0188,0.0693,200,3.8351
1125,0.0052,0.0575,200,1.2834,0.0082,0.0633,200,1.8293
1126,0.0059,0.0567,200,1.4607,0.0068,0.0626,200,1.529
1127,0.0041,0.0567,200,1.0267,0.0054,0.0624,200,1.2229
1128,0.0067,0.0527,200,1.8032,0.0096,0.0592,200,2.3003
1129,0.0128,0.0508,200,3.5649,0.0161,0.0547,200,4.1542
1130,0.0158,0.0544,200,4.1077,0.0185,0.0588,200,4.4385
1131,0.0124,0.0535,200,3.276,0.0168,0.0603,200,3.9368
1132,0.0191,0.0564,200,4.7877,0.0229,0.0648,200,4.9963
1133,0.0158,0.0613,200,3.6378,0.0183,0.068,200,3.8066
1134,0.0145,0.0529,200,3.8632,0.0181,0.0583,200,4.3934
1135,0.0146,0.0543,200,3.8021,0.0186,0.0591,200,4.4517
1136,0.0138,0.0583,200,3.3532,0.0157,0.0679,200,3.2615
1137,0.0125,0.0578,200,3.0604,0.0125,0.0663,200,2.6718
1138,0.0123,0.0578,200,3.0073,0.0145,0.0642,200,3.1872
1139,0.0098,0.0579,200,2.405,0.0121,0.0641,200,2.6685
1140,0.0156,0.0516,200,4.2638,0.0186,0.0579,200,4.5414
1141,0.0183,0.0517,200,5.0179,0.021,0.0596,200,4.9861
1142,0.0111,0.0517,200,3.0375,0.0142,0.0606,200,3.3064
1143,0.0193,0.056,200,4.8749,0.0221,0.0646,200,4.8347
1144,0.012,0.0539,200,3.1453,0.0152,0.0591,200,3.6272
1145,0.0209,0.0504,200,5.8702,0.0254,0.0558,200,6.4441
1146,0.0153,0.0558,200,3.8893,0.0155,0.0619,200,3.5489
1147,0.0165,0.0549,200,4.261,0.0166,0.0628,200,3.7516
1148,0.0175,0.0526,200,4.7156,0.0217,0.0603,200,5.0885
1149,0.0133,0.0528,200,3.5611,0.0164,0.0623,200,3.7155
1150,0.0157,0.0536,200,4.1483,0.0164,0.0601,200,3.8646
1151,0.0145,0.0573,200,3.5791,0.0138,0.064,200,3.0475
1152,0.0131,0.0504,200,3.6653,0.0133,0.0558,200,3.371
1153,0.0077,0.0549,200,1.9883,0.0098,0.0581,200,2.3761
1154,0.0143,0.0583,200,3.4682,0.0168,0.0646,200,3.6827
1155,0.0129,0.0558,200,3.2752,0.0148,0.0629,200,3.341
1156,0.0108,0.0583,200,2.6278,0.0088,0.0628,200,1.9782
1157,0.0148,0.0505,200,4.142,0.0146,0.0558,200,3.6974
1158,0.0128,0.051,200,3.5574,0.0155,0.0586,200,3.751
1159,0.0192,0.049,200,5.5492,0.0225,0.0535,200,5.9338
1200,0.0189,0.0517,200,5.163,0.0224,0.0583,200,5.4429
1201,0.0117,0.055,200,3.0172,0.0127,0.0608,200,2.9566
1202,0.0101,0.0551,200,2.5954,0.0132,0.0628,200,2.97
1203,0.0138,0.0535,200,3.6621,0.0192,0.0589,200,4.6052
1204,0.0187,0.0539,200,4.9091,0.0221,0.0617,200,5.0564
1205,0.0166,0.0532,200,4.4249,0.0212,0.0573,200,5.238
1206,0.022,0.0533,200,5.8439,0.0242,0.0587,200,5.838
1207,0.016,0.0544,200,4.1502,0.0155,0.0605,200,3.6353
1208,0.0202,0.0519,200,5.5072,0.0221,0.056,200,5.5832
1209,0.0153,0.0578,200,3.7334,0.0154,0.0603,200,3.6163
1210,0.0165,0.0608,200,3.8385,0.0184,0.0667,200,3.8966
1211,0.0149,0.0537,200,3.9313,0.0142,0.0599,200,3.3515
1212,0.0148,0.0533,200,3.9349,0.0175,0.0602,200,4.0985
1213,0.0136,0.0541,200,3.5464,0.0194,0.0568,200,4.8303
1214,0.0152,0.0535,200,4.0076,0.0186,0.0588,200,4.4814
1215,0.0185,0.0566,200,4.6176,0.0198,0.0621,200,4.5145
1216,0.0191,0.0564,200,4.7958,0.0211,0.0621,200,4.8003
1217,0.0081,0.0531,200,2.1492,0.0116,0.0617,200,2.6519
1218,0.01,0.056,200,2.5144,0.013,0.0636,200,2.882
1219,0.0138,0.0533,200,3.6659,0.0163,0.0598,200,3.8455
1220,0.0156,0.0585,200,3.758,0.016,0.0652,200,3.4709
1221,0.0149,0.06,200,3.5156,0.0189,0.0658,200,4.0567
1222,0.0145,0.0501,200,4.0971,0.0173,0.0563,200,4.3589
1223,0.0168,0.052,200,4.5615,0.0148,0.0578,200,3.613
1224,0.0115,0.0527,200,3.096,0.0134,0.0573,200,3.3054
1225,0.0082,0.0542,200,2.1366,0.0085,0.06,200,1.9965
1226,0.0109,0.0565,200,2.7382,0.01,0.0629,200,2.2537
1227,0.0125,0.0492,200,3.592,0.0125,0.054,200,3.2683
1228,0.0071,0.0486,200,2.0762,0.008,0.0526,200,2.1492
1229,0.0098,0.0529,200,2.6065,0.0152,0.0597,200,3.5932
1230,0.014,0.0504,200,3.94,0.0205,0.0581,200,4.9859
1231,0.0098,0.0545,200,2.5363,0.015,0.06,200,3.5419
1232,0.0132,0.0519,200,3.596,0.0164,0.0585,200,3.966
1233,0.0125,0.0518,200,3.4024,0.0147,0.0563,200,3.6871
1234,0.0115,0.0566,200,2.8765,0.0155,0.0623,200,3.5283
1235,0.0138,0.0537,200,3.6463,0.0181,0.0601,200,4.258
1236,0.017,0.0525,200,4.5684,0.0222,0.056,200,5.6153
1237,0.029,0.0536,200,7.6414,0.0334,0.0577,200,8.1898
1238,0.0217,0.0494,200,6.2046,0.0232,0.0563,200,5.8276
1239,0.02,0.0552,200,5.1084,0.0219,0.0625,200,4.9458
1240,0.0165,0.0626,200,3.7279,0.0191,0.0686,200,3.9442
1241,0.0205,0.0592,200,4.902,0.022,0.0657,200,4.7233
1242,0.0205,0.0517,200,5.6195,0.0222,0.0591,200,5.311
