minute,ic_mean,ic_std,ic_n,ic_t,rankic_mean,rankic_std,rankic_n,rankic_t
1502,0.0086,0.0652,250,2.0754,0.0153,0.0657,250,3.6945
1503,0.005,0.071,250,1.1063,0.0151,0.066,250,3.6204
1504,0.0016,0.0652,250,0.3946,0.0146,0.0582,250,3.9569
1505,0.0048,0.0549,250,1.3821,0.0082,0.0556,250,2.3203
1506,0.0062,0.0572,250,1.7131,0.0092,0.0674,250,2.1555
1507,0.0008,0.0576,250,0.2106,0.0162,0.0624,250,4.108
1508,0.01,0.0613,250,2.5842,0.0187,0.0659,250,4.4965
1509,0.0098,0.0579,250,2.6661,0.0135,0.0586,250,3.6457
1510,0.0117,0.0618,250,2.9806,0.0154,0.0572,250,4.2517
1511,0.0069,0.0643,250,1.7049,0.0114,0.0616,250,2.9349
1512,0.0061,0.0647,250,1.4991,0.01,0.064,250,2.4783
1513,0.0022,0.059,250,0.5916,0.0079,0.0653,250,1.9174
1514,0.0026,0.0584,250,0.6955,0.0095,0.0655,250,2.2989
1515,0.0079,0.065,250,1.9303,0.0184,0.06,250,4.8464
1516,0.0078,0.0627,250,1.9561,0.0111,0.0601,250,2.9311
1517,0.0089,0.0633,250,2.2258,0.011,0.062,250,2.8161
1518,0.0039,0.0544,250,1.141,0.0156,0.0675,250,3.6602
1519,-0.0001,0.0634,250,-0.0165,0.0141,0.0657,250,3.3912
1520,0.0016,0.0621,250,0.405,0.0093,0.0667,250,2.2037
1521,0.0058,0.0624,250,1.4574,0.0109,0.0629,250,2.7456
1522,0.0042,0.053,250,1.2538,0.0152,0.0616,250,3.9034
1523,0.001,0.0759,250,0.2082,0.0202,0.0575,250,5.5419
1524,0.0056,0.0572,250,1.5362,0.0134,0.067,250,3.1587
1525,0.0088,0.0638,250,2.1726,0.0122,0.067,250,2.879
1526,0.0064,0.0659,250,1.5394,0.0119,0.0601,250,3.1346
1527,0.0107,0.0553,250,3.0479,0.0139,0.0638,250,3.4492
1528,0.0062,0.0665,250,1.4635,0.0153,0.0805,250,3.0143
