minute,ic_mean,ic_std,ic_n,ic_t,rankic_mean,rankic_std,rankic_n,rankic_t
1448,0.0094,0.0509,250,2.9297,0.0102,0.0549,250,2.9399
1449,0.0177,0.0596,250,4.6989,0.0189,0.0602,250,4.9803
1450,0.011,0.0544,250,3.2025,0.0093,0.0586,250,2.4964
1451,0.0159,0.0523,250,4.8147,0.0151,0.0602,250,3.9566
1452,0.0151,0.0583,250,4.0855,0.0136,0.0602,250,3.5782
1453,0.0155,0.0599,250,4.1013,0.0147,0.0591,250,3.9422
1454,0.0146,0.0539,250,4.2751,0.0167,0.0565,250,4.6862
1455,0.0126,0.0576,250,3.4545,0.0156,0.0624,250,3.9521
1456,0.0126,0.0527,250,3.7711,0.0132,0.0582,250,3.5972
1457,0.0124,0.0537,250,3.6505,0.0118,0.0553,250,3.3747
1458,0.0097,0.0566,250,2.7005,0.0121,0.0615,250,3.1204
1459,0.007,0.0551,250,2.0161,0.0072,0.0583,250,1.9657
1500,0.0042,0.056,250,1.1766,0.0065,0.0587,250,1.7413
1501,0.0061,0.0563,250,1.7038,0.0092,0.0588,250,2.4877
1502,0.0112,0.0575,250,3.0831,0.0123,0.0611,250,3.182
1503,0.0172,0.0607,250,4.4774,0.0189,0.0626,250,4.7885
1504,0.012,0.0559,250,3.3889,0.0157,0.0612,250,4.0647
1505,0.0093,0.0603,250,2.4386,0.0077,0.0665,250,1.8306
1506,0.0121,0.0654,250,2.9199,0.0126,0.0637,250,3.126
1507,0.0196,0.0665,250,4.6723,0.0206,0.0694,250,4.6808
1508,0.02,0.0609,250,5.2015,0.0192,0.0624,250,4.8716
1509,0.0167,0.0566,250,4.6553,0.0154,0.0607,250,4.0185
1510,0.0144,0.0531,250,4.2968,0.015,0.0578,250,4.1003
1511,0.0058,0.0626,250,1.4578,0.0075,0.0621,250,1.9006
1512,0.0074,0.0537,250,2.188,0.0062,0.0624,250,1.579
1513,0.0058,0.0588,250,1.561,0.0054,0.0648,250,1.3299
1514,0.0092,0.0593,250,2.4424,0.0082,0.0635,250,2.0347
1515,0.0134,0.0665,250,3.1783,0.0134,0.0735,250,2.8752
1516,0.0113,0.0676,250,2.6507,0.0111,0.0604,250,2.9033
1517,0.0096,0.0553,250,2.7483,0.009,0.0564,250,2.5328
1518,0.0116,0.0607,250,3.0187,0.0119,0.0696,250,2.7091
1519,0.0111,0.0627,250,2.786,0.0106,0.0692,250,2.4201
1520,0.007,0.0612,250,1.8159,0.0056,0.0669,250,1.3181
1521,0.0075,0.0614,250,1.9394,0.0082,0.0609,250,2.1166
1522,0.0139,0.0637,250,3.4462,0.0096,0.0643,250,2.3672
1523,0.0114,0.054,250,3.3356,0.0134,0.0582,250,3.6534
